Ref_area;REF_AREA;date;obsValue
Italie;ITA;2022-02-01;94,1340929148032
États-Unis;USA;2022-02-01;162,8764323127466
Allemagne;DEU;2022-02-01;130,6096218740632
France;FRA;2022-02-01;106,6729876041028
Europe;EU27;2022-03-01;141,7366274948191
Italie;ITA;2022-03-01;94,2271691320314
États-Unis;USA;2022-03-01;164,1914863346694
Allemagne;DEU;2022-03-01;123,9948168603234
France;FRA;2022-03-01;106,6308169271676
Europe;EU27;2022-04-01;141,5966324522754
Italie;ITA;2022-04-01;96,3687116532126
États-Unis;USA;2022-04-01;164,4138862587918
Allemagne;DEU;2022-04-01;126,0700307368015
France;FRA;2022-04-01;105,6504294133045
Europe;EU27;2022-05-01;145,9384213480396
Italie;ITA;2022-05-01;94,5995617259366
États-Unis;USA;2022-05-01;163,7883864721976
Allemagne;DEU;2022-05-01;127,1076571254296
France;FRA;2022-05-01;106,5043156596794
Europe;EU27;2022-06-01;145,0980625773955
Italie;ITA;2022-06-01;92,1787905530710
États-Unis;USA;2022-06-01;163,0890368284463
Allemagne;DEU;2022-06-01;128,4046739025572
France;FRA;2022-06-01;107,6955996114873
Europe;EU27;2022-07-01;142,0167470850338
Italie;ITA;2022-07-01;92,9236634658741
États-Unis;USA;2022-07-01;163,4615239954800
Allemagne;DEU;2022-07-01;128,0155623859559
France;FRA;2022-07-01;106,0615558418120
Europe;EU27;2022-08-01;145,6583017578249
Italie;ITA;2022-08-01;95,2513584215116
États-Unis;USA;2022-08-01;163,7766123585676
Allemagne;DEU;2022-08-01;126,8482537700041
France;FRA;2022-08-01;109,0870812639062
Europe;EU27;2022-09-01;147,3388897939858
Italie;ITA;2022-09-01;93,2960560597793
États-Unis;USA;2022-09-01;164,1716992825967
Allemagne;DEU;2022-09-01;130,0908151632121
France;FRA;2022-09-01;108,5178094152333
Europe;EU27;2022-10-01;146,2184114331270
Italie;ITA;2022-10-01;92,3649429875273
États-Unis;USA;2022-10-01;164,3891933260399
Allemagne;DEU;2022-10-01;129,3125791630835
France;FRA;2022-10-01;105,2920001859901
Europe;EU27;2022-11-01;146,7786506135564
Italie;ITA;2022-11-01;92,9236634658741
États-Unis;USA;2022-11-01;163,1644075086139
Allemagne;DEU;2022-11-01;130,4799526136655
France;FRA;2022-11-01;108,2964079796651
Europe;EU27;2022-12-01;145,2380576199392
Italie;ITA;2022-12-01;93,4822962192283
États-Unis;USA;2022-12-01;159,7400373828108
Allemagne;DEU;2022-12-01;127,2373523196793
France;FRA;2022-12-01;107,9590856174528
Europe;EU27;2023-01-01;146,7786506135564
Italie;ITA;2023-01-01;93,7616125959053
États-Unis;USA;2023-01-01;162,3977328290088
Allemagne;DEU;2023-01-01;129,9611459028145
France;FRA;2023-01-01;106,9259901390793
Europe;EU27;2023-02-01;149,0196073352740
Italie;ITA;2023-02-01;92,7374233064252
États-Unis;USA;2023-02-01;162,9645419297445
Allemagne;DEU;2023-02-01;132,8145179778649
France;FRA;2023-02-01;108,3702443359119
Europe;EU27;2023-03-01;141,0363932718460
Italie;ITA;2023-03-01;92,8304995236533
États-Unis;USA;2023-03-01;161,6454160268581
Allemagne;DEU;2023-03-01;129,7016777127587
France;FRA;2023-03-01;106,6519022656352
Europe;EU27;2023-04-01;143,9775842165367
Italie;ITA;2023-04-01;90,7821209446929
États-Unis;USA;2023-04-01;163,0431831970316
Allemagne;DEU;2023-04-01;129,5719825185090
France;FRA;2023-04-01;107,2211633509909
Europe;EU27;2023-05-01;144,2577038067514
Italie;ITA;2023-05-01;92,0856266108502
États-Unis;USA;2023-05-01;162,7924109296481
Allemagne;DEU;2023-05-01;130,0908151632121
France;FRA;2023-05-01;109,0554371112290
Europe;EU27;2023-06-01;145,3781821676102
Italie;ITA;2023-06-01;92,5511831469762
États-Unis;USA;2023-06-01;161,6705341359354
Allemagne;DEU;2023-06-01;128,2749657413814
France;FRA;2023-06-01;107,9907297701300
Europe;EU27;2023-07-01;140,0560394586582
Italie;ITA;2023-07-01;91,5269938574960
États-Unis;USA;2023-07-01;162,2694931080553
Allemagne;DEU;2023-07-01;126,7185456088283
France;FRA;2023-07-01;107,7376841818846
Europe;EU27;2023-08-01;140,0560394586582
Italie;ITA;2023-08-01;91,5269938574960
États-Unis;USA;2023-08-01;162,1020881063464
Allemagne;DEU;2023-08-01;126,8482537700041
France;FRA;2023-08-01;107,9063453629907
Europe;EU27;2023-09-01;139,9159149109872
Italie;ITA;2023-09-01;91,7132340169450
États-Unis;USA;2023-09-01;162,3995316519245
Allemagne;DEU;2023-09-01;125,6809321871262
France;FRA;2023-09-01;107,9590856174528
Europe;EU27;2023-10-01;139,6357953207725
Italie;ITA;2023-10-01;91,3407536980471
États-Unis;USA;2023-10-01;161,3354134267413
Allemagne;DEU;2023-10-01;124,9027221208497
France;FRA;2023-10-01;108,0855545949893
Europe;EU27;2023-11-01;140,0560394586582
Italie;ITA;2023-11-01;90,5028045680158
États-Unis;USA;2023-11-01;162,0875666995361
Allemagne;DEU;2023-11-01;124,5136235711744
France;FRA;2023-11-01;108,2647638269879
Europe;EU27;2023-12-01;147,1988947514421
Italie;ITA;2023-12-01;91,4338299152752
États-Unis;USA;2023-12-01;162,0857678766204
Allemagne;DEU;2023-12-01;121,5304785003179
France;FRA;2023-12-01;108,8656798283380
Europe;EU27;2024-01-01;138,5154464650410
Italie;ITA;2024-01-01;90,1303242491179
États-Unis;USA;2024-01-01;160,1433825393165
Allemagne;DEU;2024-01-01;123,2166067940468
France;FRA;2024-01-01;107,1684553864806
Europe;EU27;2024-02-01;139,7759198684435
Italie;ITA;2024-02-01;90,6889570024721
États-Unis;USA;2024-02-01;162,3396472017674
Allemagne;DEU;2024-02-01;125,5512240259504
France;FRA;2024-02-01;108,2753118778803
Europe;EU27;2024-03-01;140,6162786390876
Italie;ITA;2024-03-01;89,7579316552127
États-Unis;USA;2024-03-01;162,5953253498302
Allemagne;DEU;2024-03-01;125,0324173150994
France;FRA;2024-03-01;107,7271361309922
États-Unis;USA;2024-04-01;162,1650796142670
